time_stamp,temperature
2025-04-17T20:00:00-04:00,66
2025-04-17T20:10:00-04:00,65.799
2025-04-17T20:20:00-04:00,65.2
2025-04-17T20:30:00-04:00,65
2025-04-17T20:40:00-04:00,65
2025-04-17T20:50:00-04:00,65
2025-04-17T21:00:00-04:00,64.2
2025-04-17T21:10:00-04:00,63.799
2025-04-17T21:20:00-04:00,64
2025-04-17T21:30:00-04:00,64
2025-04-17T21:40:00-04:00,63.2
2025-04-17T21:50:00-04:00,63.399
2025-04-17T22:00:00-04:00,63.399
2025-04-17T22:10:00-04:00,63
2025-04-17T22:20:00-04:00,64
2025-04-17T22:30:00-04:00,63.799
2025-04-17T22:40:00-04:00,63
2025-04-17T22:50:00-04:00,63
2025-04-17T23:00:00-04:00,62.399
2025-04-17T23:10:00-04:00,62
2025-04-17T23:20:00-04:00,61.6
2025-04-17T23:30:00-04:00,61.2
2025-04-17T23:40:00-04:00,61.2
2025-04-17T23:50:00-04:00,61.2
2025-04-18T00:00:00-04:00,60.799
2025-04-18T00:10:00-04:00,60.799
2025-04-18T00:20:00-04:00,61
2025-04-18T00:30:00-04:00,60.6
2025-04-18T00:40:00-04:00,60.799
2025-04-18T00:50:00-04:00,60
2025-04-18T01:00:00-04:00,60
2025-04-18T01:10:00-04:00,59.799
2025-04-18T01:20:00-04:00,60
2025-04-18T01:30:00-04:00,59.399
2025-04-18T01:40:00-04:00,58.2
2025-04-18T01:50:00-04:00,59
2025-04-18T02:00:00-04:00,58.799
2025-04-18T02:10:00-04:00,58.6
2025-04-18T02:20:00-04:00,59
2025-04-18T02:30:00-04:00,58.6
2025-04-18T02:40:00-04:00,59
2025-04-18T02:50:00-04:00,58
2025-04-18T03:00:00-04:00,58.2
2025-04-18T03:10:00-04:00,58.2
2025-04-18T03:20:00-04:00,58.2
2025-04-18T03:30:00-04:00,58.2
2025-04-18T03:40:00-04:00,57.799
2025-04-18T03:50:00-04:00,57.6
2025-04-18T04:00:00-04:00,57.799
2025-04-18T04:10:00-04:00,58
2025-04-18T04:20:00-04:00,57.399
2025-04-18T04:30:00-04:00,58
2025-04-18T04:40:00-04:00,58
2025-04-18T04:50:00-04:00,57.799
2025-04-18T05:00:00-04:00,58
2025-04-18T05:10:00-04:00,57.399
2025-04-18T05:20:00-04:00,57
2025-04-18T05:30:00-04:00,57.799
2025-04-18T05:40:00-04:00,58.2
2025-04-18T05:50:00-04:00,58
2025-04-18T06:00:00-04:00,58
2025-04-18T06:10:00-04:00,58
2025-04-18T06:20:00-04:00,58
2025-04-18T06:30:00-04:00,58.799
2025-04-18T06:40:00-04:00,58
2025-04-18T06:50:00-04:00,58
2025-04-18T07:00:00-04:00,58.799
2025-04-18T07:10:00-04:00,58.6
2025-04-18T07:20:00-04:00,58.799
2025-04-18T07:30:00-04:00,59.2
2025-04-18T07:40:00-04:00,58.6
2025-04-18T07:50:00-04:00,59
2025-04-18T08:00:00-04:00,59.799
2025-04-18T08:10:00-04:00,60.6
2025-04-18T08:20:00-04:00,62
2025-04-18T08:30:00-04:00,63.399
2025-04-18T08:40:00-04:00,64
2025-04-18T08:50:00-04:00,65.2
2025-04-18T09:00:00-04:00,66.4
2025-04-18T09:10:00-04:00,68.599
2025-04-18T09:20:00-04:00,70.799
2025-04-18T09:30:00-04:00,74
2025-04-18T09:40:00-04:00,76.4
2025-04-18T09:50:00-04:00,77.2
2025-04-18T10:00:00-04:00,76
2025-04-18T10:10:00-04:00,80.2
2025-04-18T10:20:00-04:00,82
2025-04-18T10:30:00-04:00,79.799
2025-04-18T10:40:00-04:00,77.599
2025-04-18T10:50:00-04:00,77.4
2025-04-18T11:00:00-04:00,77.799
2025-04-18T11:10:00-04:00,78
2025-04-18T11:20:00-04:00,78.2
2025-04-18T11:30:00-04:00,78
2025-04-18T11:40:00-04:00,79
2025-04-18T11:50:00-04:00,79.2
2025-04-18T12:00:00-04:00,80.2
2025-04-18T12:10:00-04:00,81
2025-04-18T12:20:00-04:00,81
2025-04-18T12:30:00-04:00,81
2025-04-18T12:40:00-04:00,80.799
2025-04-18T12:50:00-04:00,81
2025-04-18T13:00:00-04:00,81.599
2025-04-18T13:10:00-04:00,81.599
2025-04-18T13:20:00-04:00,82
2025-04-18T13:30:00-04:00,82.2
2025-04-18T13:40:00-04:00,83
2025-04-18T13:50:00-04:00,83.4
2025-04-18T14:00:00-04:00,83.799
2025-04-18T14:10:00-04:00,84.4
2025-04-18T14:20:00-04:00,84.2
2025-04-18T14:30:00-04:00,84.4
2025-04-18T14:40:00-04:00,84.599
2025-04-18T14:50:00-04:00,85
2025-04-18T15:00:00-04:00,85
2025-04-18T15:10:00-04:00,85
2025-04-18T15:20:00-04:00,85.4
2025-04-18T15:30:00-04:00,85.599
2025-04-18T15:40:00-04:00,85
2025-04-18T15:50:00-04:00,85.2
2025-04-18T16:00:00-04:00,85.2
2025-04-18T16:10:00-04:00,85.2
2025-04-18T16:20:00-04:00,86
2025-04-18T16:30:00-04:00,85.599
2025-04-18T16:40:00-04:00,85.799
2025-04-18T16:50:00-04:00,85.799
2025-04-18T17:00:00-04:00,86
2025-04-18T17:10:00-04:00,86
2025-04-18T17:20:00-04:00,86
2025-04-18T17:30:00-04:00,86
2025-04-18T17:40:00-04:00,86
2025-04-18T17:50:00-04:00,85.799
2025-04-18T18:00:00-04:00,85.599
2025-04-18T18:10:00-04:00,85.799
2025-04-18T18:20:00-04:00,85.599
2025-04-18T18:30:00-04:00,85.799
2025-04-18T18:40:00-04:00,86
2025-04-18T18:50:00-04:00,86
2025-04-18T19:00:00-04:00,86
2025-04-18T19:10:00-04:00,85.799
2025-04-18T19:20:00-04:00,85.599
2025-04-18T19:30:00-04:00,85.799
2025-04-18T19:40:00-04:00,85.599
2025-04-18T19:50:00-04:00,85.2
2025-04-18T20:00:00-04:00,85
2025-04-18T20:10:00-04:00,85
2025-04-18T20:20:00-04:00,85.2
2025-04-18T20:30:00-04:00,84.599
2025-04-18T20:40:00-04:00,84.599
2025-04-18T20:50:00-04:00,84.2
2025-04-18T21:00:00-04:00,84
2025-04-18T21:10:00-04:00,83.799
2025-04-18T21:20:00-04:00,84
2025-04-18T21:30:00-04:00,84
2025-04-18T21:40:00-04:00,84
2025-04-18T21:50:00-04:00,84
2025-04-18T22:00:00-04:00,83.599
2025-04-18T22:10:00-04:00,83.4
2025-04-18T22:20:00-04:00,83
2025-04-18T22:30:00-04:00,83
2025-04-18T22:40:00-04:00,83
2025-04-18T22:50:00-04:00,83.2
2025-04-18T23:00:00-04:00,82.799
2025-04-18T23:10:00-04:00,82.4
2025-04-18T23:20:00-04:00,82
2025-04-18T23:30:00-04:00,82.4
2025-04-18T23:40:00-04:00,82.2
2025-04-18T23:50:00-04:00,82
2025-04-19T00:00:00-04:00,82
2025-04-19T00:10:00-04:00,82
2025-04-19T00:20:00-04:00,82
2025-04-19T00:30:00-04:00,82
2025-04-19T00:40:00-04:00,82
2025-04-19T00:50:00-04:00,81
2025-04-19T01:00:00-04:00,81
2025-04-19T01:10:00-04:00,81
2025-04-19T01:20:00-04:00,80.4
2025-04-19T01:30:00-04:00,80
2025-04-19T01:40:00-04:00,80
2025-04-19T01:50:00-04:00,80.4
2025-04-19T02:00:00-04:00,80.799
2025-04-19T02:10:00-04:00,80.799
2025-04-19T02:20:00-04:00,80.4
2025-04-19T02:30:00-04:00,81
2025-04-19T02:40:00-04:00,80.599
2025-04-19T02:50:00-04:00,80.599
2025-04-19T03:00:00-04:00,80.799
2025-04-19T03:10:00-04:00,80.799
2025-04-19T03:20:00-04:00,80.799
2025-04-19T03:30:00-04:00,80.599
2025-04-19T03:40:00-04:00,80.4
2025-04-19T03:50:00-04:00,80.2
2025-04-19T04:00:00-04:00,80
2025-04-19T04:10:00-04:00,80.599
2025-04-19T04:20:00-04:00,80.2
2025-04-19T04:30:00-04:00,80
2025-04-19T04:40:00-04:00,79.799
2025-04-19T04:50:00-04:00,80
2025-04-19T05:00:00-04:00,80
2025-04-19T05:10:00-04:00,80
2025-04-19T05:20:00-04:00,80
2025-04-19T05:30:00-04:00,79.599
2025-04-19T05:40:00-04:00,79.4
2025-04-19T05:50:00-04:00,79.2
2025-04-19T06:00:00-04:00,79
2025-04-19T06:10:00-04:00,79
2025-04-19T06:20:00-04:00,79
2025-04-19T06:30:00-04:00,79.2
2025-04-19T06:40:00-04:00,79
2025-04-19T06:50:00-04:00,79
2025-04-19T07:00:00-04:00,79
2025-04-19T07:10:00-04:00,79
2025-04-19T07:20:00-04:00,79
2025-04-19T07:30:00-04:00,79
2025-04-19T07:40:00-04:00,79
2025-04-19T07:50:00-04:00,79.2
2025-04-19T08:00:00-04:00,79.4
2025-04-19T08:10:00-04:00,79.599
2025-04-19T08:20:00-04:00,80
2025-04-19T08:30:00-04:00,80.599
2025-04-19T08:40:00-04:00,82.4
2025-04-19T08:50:00-04:00,85.4
2025-04-19T09:00:00-04:00,86.4
2025-04-19T09:10:00-04:00,86.4
2025-04-19T09:20:00-04:00,89.2
2025-04-19T09:30:00-04:00,90.4
2025-04-19T09:40:00-04:00,87
2025-04-19T09:50:00-04:00,86.4
2025-04-19T10:00:00-04:00,89.599
2025-04-19T10:10:00-04:00,88.2
2025-04-19T10:20:00-04:00,88.599
2025-04-19T10:30:00-04:00,93
2025-04-19T10:40:00-04:00,95.799
2025-04-19T10:50:00-04:00,97.2
2025-04-19T11:00:00-04:00,96.799
2025-04-19T11:10:00-04:00,97.799
2025-04-19T11:20:00-04:00,97.799
2025-04-19T11:30:00-04:00,95.4
2025-04-19T11:40:00-04:00,93.599
2025-04-19T11:50:00-04:00,92
2025-04-19T12:00:00-04:00,91.599
2025-04-19T12:10:00-04:00,91.2
2025-04-19T12:20:00-04:00,90.599
2025-04-19T12:30:00-04:00,90.2
2025-04-19T12:40:00-04:00,89.4
2025-04-19T12:50:00-04:00,89
2025-04-19T13:00:00-04:00,88.799
2025-04-19T13:10:00-04:00,88.2
2025-04-19T13:20:00-04:00,88.799
2025-04-19T13:30:00-04:00,88.599
2025-04-19T13:40:00-04:00,88
2025-04-19T13:50:00-04:00,87.799
2025-04-19T14:00:00-04:00,88
2025-04-19T14:10:00-04:00,88.4
2025-04-19T14:20:00-04:00,88.599
2025-04-19T14:30:00-04:00,89
2025-04-19T14:40:00-04:00,89
2025-04-19T14:50:00-04:00,89.2
2025-04-19T15:00:00-04:00,89
2025-04-19T15:10:00-04:00,88.599
2025-04-19T15:20:00-04:00,89
2025-04-19T15:30:00-04:00,89
2025-04-19T15:40:00-04:00,89.799
2025-04-19T15:50:00-04:00,89.599
2025-04-19T16:00:00-04:00,90
2025-04-19T16:10:00-04:00,89.4
2025-04-19T16:20:00-04:00,89.4
2025-04-19T16:30:00-04:00,89.2
2025-04-19T16:40:00-04:00,89.4
2025-04-19T16:50:00-04:00,89.2
2025-04-19T17:00:00-04:00,89.4
2025-04-19T17:10:00-04:00,89
2025-04-19T17:20:00-04:00,89
2025-04-19T17:30:00-04:00,89
2025-04-19T17:40:00-04:00,88.599
2025-04-19T17:50:00-04:00,88
2025-04-19T18:00:00-04:00,88
2025-04-19T18:10:00-04:00,87
2025-04-19T18:20:00-04:00,87
2025-04-19T18:30:00-04:00,86.599
2025-04-19T18:40:00-04:00,86.799
2025-04-19T18:50:00-04:00,86
2025-04-19T19:00:00-04:00,86
2025-04-19T19:10:00-04:00,85.2
2025-04-19T19:20:00-04:00,84.2
2025-04-19T19:30:00-04:00,84
2025-04-19T19:40:00-04:00,83.799
2025-04-19T19:50:00-04:00,83.2
2025-04-19T20:00:00-04:00,83
2025-04-19T20:10:00-04:00,83
2025-04-19T20:20:00-04:00,83
2025-04-19T20:30:00-04:00,82.2
2025-04-19T20:40:00-04:00,82.799
2025-04-19T20:50:00-04:00,82.4
2025-04-19T21:00:00-04:00,81.799
2025-04-19T21:10:00-04:00,81.4
2025-04-19T21:20:00-04:00,81.2
2025-04-19T21:30:00-04:00,80.2
2025-04-19T21:40:00-04:00,80
2025-04-19T21:50:00-04:00,79.2
2025-04-19T22:00:00-04:00,79
2025-04-19T22:10:00-04:00,78
2025-04-19T22:20:00-04:00,77.799
2025-04-19T22:30:00-04:00,77.799
2025-04-19T22:40:00-04:00,76.799
2025-04-19T22:50:00-04:00,76.799
2025-04-19T23:00:00-04:00,76
2025-04-19T23:10:00-04:00,76
2025-04-19T23:20:00-04:00,76
2025-04-19T23:30:00-04:00,76
2025-04-19T23:40:00-04:00,75.599
2025-04-19T23:50:00-04:00,75.2
2025-04-20T00:00:00-04:00,75.2
2025-04-20T00:10:00-04:00,75
2025-04-20T00:20:00-04:00,74.799
2025-04-20T00:30:00-04:00,74.599
2025-04-20T00:40:00-04:00,73.799
2025-04-20T00:50:00-04:00,73
2025-04-20T01:00:00-04:00,72.799
2025-04-20T01:10:00-04:00,72
2025-04-20T01:20:00-04:00,71.799
2025-04-20T01:30:00-04:00,71.2
2025-04-20T01:40:00-04:00,71
2025-04-20T01:50:00-04:00,70.799
2025-04-20T02:00:00-04:00,70.799
2025-04-20T02:10:00-04:00,70.4
2025-04-20T02:20:00-04:00,70.2
2025-04-20T02:30:00-04:00,70.2
2025-04-20T02:40:00-04:00,69.2
2025-04-20T02:50:00-04:00,69
2025-04-20T03:00:00-04:00,68.599
2025-04-20T03:10:00-04:00,68
2025-04-20T03:20:00-04:00,66.799
2025-04-20T03:30:00-04:00,66.2
2025-04-20T03:40:00-04:00,66
2025-04-20T03:50:00-04:00,65.4
2025-04-20T04:00:00-04:00,65.2
2025-04-20T04:10:00-04:00,65.2
2025-04-20T04:20:00-04:00,65
2025-04-20T04:30:00-04:00,65.2
2025-04-20T04:40:00-04:00,64.599
2025-04-20T04:50:00-04:00,64.2
2025-04-20T05:00:00-04:00,64
2025-04-20T05:10:00-04:00,63.799
2025-04-20T05:20:00-04:00,63.799
2025-04-20T05:30:00-04:00,63.399
2025-04-20T05:40:00-04:00,63.2
2025-04-20T05:50:00-04:00,63.399
2025-04-20T06:00:00-04:00,63
2025-04-20T06:10:00-04:00,63
2025-04-20T06:20:00-04:00,62.6
2025-04-20T06:30:00-04:00,62.799
2025-04-20T06:40:00-04:00,62.2
2025-04-20T06:50:00-04:00,62
2025-04-20T07:00:00-04:00,62
2025-04-20T07:10:00-04:00,62
2025-04-20T07:20:00-04:00,62
2025-04-20T07:30:00-04:00,62.399
2025-04-20T07:40:00-04:00,62.2
2025-04-20T07:50:00-04:00,63
2025-04-20T08:00:00-04:00,64
2025-04-20T08:10:00-04:00,65
2025-04-20T08:20:00-04:00,65.599
2025-04-20T08:30:00-04:00,66.4
2025-04-20T08:40:00-04:00,67.599
2025-04-20T08:50:00-04:00,68.599
2025-04-20T09:00:00-04:00,70.799
2025-04-20T09:10:00-04:00,72.799
2025-04-20T09:20:00-04:00,74.4
2025-04-20T09:30:00-04:00,75.599
2025-04-20T09:40:00-04:00,77.2
2025-04-20T09:50:00-04:00,79.2
2025-04-20T10:00:00-04:00,80.2
2025-04-20T10:10:00-04:00,80
2025-04-20T10:20:00-04:00,80.599
2025-04-20T10:30:00-04:00,80.599
2025-04-20T10:40:00-04:00,80.799
2025-04-20T10:50:00-04:00,80
2025-04-20T11:00:00-04:00,79
2025-04-20T11:10:00-04:00,78.2
2025-04-20T11:20:00-04:00,77.2
2025-04-20T11:30:00-04:00,76.4
2025-04-20T11:40:00-04:00,73.799
2025-04-20T11:50:00-04:00,73.599
2025-04-20T12:00:00-04:00,73.799
2025-04-20T12:10:00-04:00,73.599
2025-04-20T12:20:00-04:00,72.799
2025-04-20T12:30:00-04:00,72.4
2025-04-20T12:40:00-04:00,71
2025-04-20T12:50:00-04:00,71.2
2025-04-20T13:00:00-04:00,70.4
2025-04-20T13:10:00-04:00,71.2
2025-04-20T13:20:00-04:00,71.799
2025-04-20T13:30:00-04:00,72.4
2025-04-20T13:40:00-04:00,71.4
2025-04-20T13:50:00-04:00,72
2025-04-20T14:00:00-04:00,71.799
2025-04-20T14:10:00-04:00,72
2025-04-20T14:20:00-04:00,72.799
2025-04-20T14:30:00-04:00,72.799
2025-04-20T14:40:00-04:00,72.799
2025-04-20T14:50:00-04:00,73
2025-04-20T15:00:00-04:00,73.2
2025-04-20T15:10:00-04:00,73.4
2025-04-20T15:20:00-04:00,73
2025-04-20T15:30:00-04:00,73
2025-04-20T15:40:00-04:00,72.799
2025-04-20T15:50:00-04:00,72.799
2025-04-20T16:00:00-04:00,72.799
2025-04-20T16:10:00-04:00,72.799
2025-04-20T16:20:00-04:00,72.4
2025-04-20T16:30:00-04:00,73
2025-04-20T16:40:00-04:00,73.2
2025-04-20T16:50:00-04:00,72.4
2025-04-20T17:00:00-04:00,72
2025-04-20T17:10:00-04:00,73
2025-04-20T17:20:00-04:00,73
2025-04-20T17:30:00-04:00,73.2
2025-04-20T17:40:00-04:00,73.599
2025-04-20T17:50:00-04:00,73.2
2025-04-20T18:00:00-04:00,73
2025-04-20T18:10:00-04:00,73
2025-04-20T18:20:00-04:00,73
2025-04-20T18:30:00-04:00,73
2025-04-20T18:40:00-04:00,73.2
2025-04-20T18:50:00-04:00,73.2
2025-04-20T19:00:00-04:00,73
2025-04-20T19:10:00-04:00,73
2025-04-20T19:20:00-04:00,72.799
2025-04-20T19:30:00-04:00,72.2
2025-04-20T19:40:00-04:00,72.599
2025-04-20T19:50:00-04:00,72
2025-04-20T20:00:00-04:00,71.2
2025-04-20T20:10:00-04:00,71.799
2025-04-20T20:20:00-04:00,71.799
2025-04-20T20:30:00-04:00,71.799
2025-04-20T20:40:00-04:00,71.4
2025-04-20T20:50:00-04:00,70.2
2025-04-20T21:00:00-04:00,71
2025-04-20T21:10:00-04:00,71
2025-04-20T21:20:00-04:00,70.799
2025-04-20T21:30:00-04:00,70.799
2025-04-20T21:40:00-04:00,71
2025-04-20T21:50:00-04:00,70.799
2025-04-20T22:00:00-04:00,70.799
2025-04-20T22:10:00-04:00,70.799
2025-04-20T22:20:00-04:00,70.2
2025-04-20T22:30:00-04:00,70
2025-04-20T22:40:00-04:00,70
2025-04-20T22:50:00-04:00,69.2
2025-04-20T23:00:00-04:00,69
2025-04-20T23:10:00-04:00,69
2025-04-20T23:20:00-04:00,68.4
2025-04-20T23:30:00-04:00,69
2025-04-20T23:40:00-04:00,69
2025-04-20T23:50:00-04:00,67.599
2025-04-21T00:00:00-04:00,67.2
2025-04-21T00:10:00-04:00,66
2025-04-21T00:20:00-04:00,66.2
2025-04-21T00:30:00-04:00,66.599
2025-04-21T00:40:00-04:00,67.2
2025-04-21T00:50:00-04:00,68
2025-04-21T01:00:00-04:00,67.599
2025-04-21T01:10:00-04:00,66.799
2025-04-21T01:20:00-04:00,67.799
2025-04-21T01:30:00-04:00,68
2025-04-21T01:40:00-04:00,67.599
2025-04-21T01:50:00-04:00,68
2025-04-21T02:00:00-04:00,67.4
2025-04-21T02:10:00-04:00,67.2
2025-04-21T02:20:00-04:00,67
2025-04-21T02:30:00-04:00,66.599
2025-04-21T02:40:00-04:00,67.4
2025-04-21T02:50:00-04:00,66.799
2025-04-21T03:00:00-04:00,66.799
2025-04-21T03:10:00-04:00,67.2
2025-04-21T03:20:00-04:00,67.4
2025-04-21T03:30:00-04:00,67.799
2025-04-21T03:40:00-04:00,67.799
2025-04-21T03:50:00-04:00,68.2
2025-04-21T04:00:00-04:00,68.2
2025-04-21T04:10:00-04:00,67.2
2025-04-21T04:20:00-04:00,66.799
2025-04-21T04:30:00-04:00,67.2
2025-04-21T04:40:00-04:00,67.2
2025-04-21T04:50:00-04:00,67.599
2025-04-21T05:00:00-04:00,67
2025-04-21T05:10:00-04:00,67.2
2025-04-21T05:20:00-04:00,67.2
2025-04-21T05:30:00-04:00,67
2025-04-21T05:40:00-04:00,67
2025-04-21T05:50:00-04:00,67
2025-04-21T06:00:00-04:00,66.799
2025-04-21T06:10:00-04:00,67.2
2025-04-21T06:20:00-04:00,67.599
2025-04-21T06:30:00-04:00,67.599
2025-04-21T06:40:00-04:00,67.4
2025-04-21T06:50:00-04:00,68
2025-04-21T07:00:00-04:00,68
2025-04-21T07:10:00-04:00,68.599
2025-04-21T07:20:00-04:00,68.4
2025-04-21T07:30:00-04:00,67.799
2025-04-21T07:40:00-04:00,68.799
2025-04-21T07:50:00-04:00,69
2025-04-21T08:00:00-04:00,69.2
2025-04-21T08:10:00-04:00,70.2
2025-04-21T08:20:00-04:00,70
2025-04-21T08:30:00-04:00,70
2025-04-21T08:40:00-04:00,70.599
2025-04-21T08:50:00-04:00,70.4
2025-04-21T09:00:00-04:00,71
2025-04-21T09:10:00-04:00,72.2
2025-04-21T09:20:00-04:00,73.2
2025-04-21T09:30:00-04:00,74.4
2025-04-21T09:40:00-04:00,79
2025-04-21T09:50:00-04:00,82.599
2025-04-21T10:00:00-04:00,85.799
2025-04-21T10:10:00-04:00,88.2
2025-04-21T10:20:00-04:00,90.4
2025-04-21T10:30:00-04:00,91.4
2025-04-21T10:40:00-04:00,92.2
2025-04-21T10:50:00-04:00,91.599
2025-04-21T11:00:00-04:00,92.4
2025-04-21T11:10:00-04:00,88.599
2025-04-21T11:20:00-04:00,86.2
2025-04-21T11:30:00-04:00,86
2025-04-21T11:40:00-04:00,86.4
2025-04-21T11:50:00-04:00,84.799
2025-04-21T12:00:00-04:00,85.4
2025-04-21T12:10:00-04:00,85.2
2025-04-21T12:20:00-04:00,85.2
2025-04-21T12:30:00-04:00,85.599
2025-04-21T12:40:00-04:00,85.799
2025-04-21T12:50:00-04:00,84.599
2025-04-21T13:00:00-04:00,84.599
2025-04-21T13:10:00-04:00,84.799
2025-04-21T13:20:00-04:00,84.4
2025-04-21T13:30:00-04:00,83.2
2025-04-21T13:40:00-04:00,83.4
2025-04-21T13:50:00-04:00,83
2025-04-21T14:00:00-04:00,81.4
2025-04-21T14:10:00-04:00,80.2
2025-04-21T14:20:00-04:00,78.799
2025-04-21T14:30:00-04:00,78.2
2025-04-21T14:40:00-04:00,77.599
2025-04-21T14:50:00-04:00,77
2025-04-21T15:00:00-04:00,75.799
2025-04-21T15:10:00-04:00,75.2
2025-04-21T15:20:00-04:00,74.2
2025-04-21T15:30:00-04:00,73.4
2025-04-21T15:40:00-04:00,73
2025-04-21T15:50:00-04:00,73.2
