time_stamp,humidity,temperature (F),temp C
2025-04-13T23:10:00Z,20,66,18.88888889
2025-04-13T23:20:00Z,19.6,66,18.88888889
2025-04-13T23:30:00Z,20.199,66,18.88888889
2025-04-13T23:40:00Z,21.399,65.599,18.66611111
2025-04-13T23:50:00Z,22.8,65.2,18.44444444
2025-04-14T00:00:00Z,23,65,18.33333333
2025-04-14T00:10:00Z,23.199,64.599,18.11055556
2025-04-14T00:20:00Z,23.6,64,17.77777778
2025-04-14T00:30:00Z,24.399,64,17.77777778
2025-04-14T00:40:00Z,24.199,63.6,17.55555556
2025-04-14T00:50:00Z,25,63,17.22222222
2025-04-14T01:00:00Z,25,63,17.22222222
2025-04-14T01:10:00Z,25.6,63,17.22222222
2025-04-14T01:20:00Z,25.199,63,17.22222222
2025-04-14T01:30:00Z,26.6,62.2,16.77777778
2025-04-14T01:40:00Z,26.399,62,16.66666667
2025-04-14T01:50:00Z,26.6,62,16.66666667
2025-04-14T02:00:00Z,26.399,62,16.66666667
2025-04-14T02:10:00Z,25.6,62,16.66666667
2025-04-14T02:20:00Z,26,62,16.66666667
2025-04-14T02:30:00Z,26,62,16.66666667
2025-04-14T02:40:00Z,26.399,62,16.66666667
2025-04-14T02:50:00Z,26.6,62,16.66666667
2025-04-14T03:00:00Z,26.6,62.2,16.77777778
2025-04-14T03:10:00Z,26,62.6,17
2025-04-14T03:20:00Z,27.399,61.799,16.555
2025-04-14T03:30:00Z,27.6,61,16.11111111
2025-04-14T03:40:00Z,27.8,61.799,16.555
2025-04-14T03:50:00Z,27.8,62,16.66666667
2025-04-14T04:00:00Z,27,62,16.66666667
2025-04-14T04:10:00Z,27.6,62,16.66666667
2025-04-14T04:20:00Z,33.799,61,16.11111111
2025-04-14T04:30:00Z,34.399,60,15.55555556
2025-04-14T04:40:00Z,33.799,60.6,15.88888889
2025-04-14T04:50:00Z,32.2,61,16.11111111
2025-04-14T05:00:00Z,32,60.399,15.77722222
2025-04-14T05:10:00Z,33.399,60.6,15.88888889
2025-04-14T05:20:00Z,36.2,60.2,15.66666667
2025-04-14T05:30:00Z,35.6,59.6,15.33333333
2025-04-14T05:40:00Z,35.2,59.2,15.11111111
2025-04-14T05:50:00Z,34.6,59.799,15.44388889
2025-04-14T06:00:00Z,34.399,60.2,15.66666667
2025-04-14T06:10:00Z,35.2,60.6,15.88888889
2025-04-14T06:20:00Z,36.2,60.399,15.77722222
2025-04-14T06:30:00Z,36.399,60,15.55555556
2025-04-14T06:40:00Z,37.6,58,14.44444444
2025-04-14T06:50:00Z,38.2,58,14.44444444
2025-04-14T07:00:00Z,38.799,57.6,14.22222222
2025-04-14T07:10:00Z,39.6,57.799,14.33277778
2025-04-14T07:20:00Z,39.799,57.799,14.33277778
2025-04-14T07:30:00Z,39.2,57.399,14.11055556
2025-04-14T07:40:00Z,39,58,14.44444444
2025-04-14T07:50:00Z,38.799,57.6,14.22222222
2025-04-14T08:00:00Z,39.2,57.799,14.33277778
2025-04-14T08:10:00Z,39.399,57,13.88888889
2025-04-14T08:20:00Z,39.799,57,13.88888889
2025-04-14T08:30:00Z,40.2,57,13.88888889
2025-04-14T08:40:00Z,39.799,56.799,13.77722222
2025-04-14T08:50:00Z,39.6,57.6,14.22222222
2025-04-14T09:00:00Z,39.6,57.6,14.22222222
2025-04-14T09:10:00Z,39.799,57.2,14
2025-04-14T09:20:00Z,39.399,57.2,14
2025-04-14T09:30:00Z,39.399,57.2,14
2025-04-14T09:40:00Z,39,57,13.88888889
2025-04-14T09:50:00Z,39.2,56.399,13.555
2025-04-14T10:00:00Z,39.2,56.799,13.77722222
2025-04-14T10:10:00Z,39,56.6,13.66666667
2025-04-14T10:20:00Z,39,56.799,13.77722222
2025-04-14T10:30:00Z,39,57,13.88888889
2025-04-14T10:40:00Z,38.399,57.2,14
2025-04-14T10:50:00Z,38.2,57,13.88888889
2025-04-14T11:00:00Z,38.6,57,13.88888889
2025-04-14T11:10:00Z,38.2,57.399,14.11055556
2025-04-14T11:20:00Z,37.6,58.2,14.55555556
2025-04-14T11:30:00Z,36.799,58.799,14.88833333
2025-04-14T11:40:00Z,35.799,58.799,14.88833333
2025-04-14T11:50:00Z,36,59,15
2025-04-14T12:00:00Z,35.799,58.799,14.88833333
2025-04-14T12:10:00Z,34.6,59.799,15.44388889
2025-04-14T12:20:00Z,34,60.399,15.77722222
2025-04-14T12:30:00Z,33.2,61,16.11111111
2025-04-14T12:40:00Z,32.2,61.799,16.555
2025-04-14T12:50:00Z,31.8,62,16.66666667
2025-04-14T13:00:00Z,31.199,62.799,17.11055556
2025-04-14T13:10:00Z,30.8,63.2,17.33333333
2025-04-14T13:20:00Z,29.8,65,18.33333333
2025-04-14T13:30:00Z,29,66.2,19
2025-04-14T13:40:00Z,28.199,67,19.44444444
2025-04-14T13:50:00Z,27.8,68.4,20.22222222
2025-04-14T14:00:00Z,26.199,69.2,20.66666667
2025-04-14T14:10:00Z,24.399,73,22.77777778
2025-04-14T14:20:00Z,22.199,77.2,25.11111111
2025-04-14T14:30:00Z,21.6,77.4,25.22222222
2025-04-14T14:40:00Z,22,78.2,25.66666667
2025-04-14T14:50:00Z,22,78.799,25.99944444
2025-04-14T15:00:00Z,23.399,77.4,25.22222222
2025-04-14T15:10:00Z,24.6,76.2,24.55555556
2025-04-14T15:20:00Z,25.8,75.2,24
2025-04-14T15:30:00Z,26,76,24.44444444
2025-04-14T15:40:00Z,27,75.799,24.33277778
2025-04-14T15:50:00Z,27,75.799,24.33277778
2025-04-14T16:00:00Z,27,76,24.44444444
2025-04-14T16:10:00Z,27.199,76.2,24.55555556
2025-04-14T16:20:00Z,27.6,76.2,24.55555556
2025-04-14T16:30:00Z,27.6,76,24.44444444
2025-04-14T16:40:00Z,28,76,24.44444444
2025-04-14T16:50:00Z,28.399,76,24.44444444
2025-04-14T17:00:00Z,28.8,75.599,24.22166667
2025-04-14T17:10:00Z,29,76,24.44444444
2025-04-14T17:20:00Z,29.199,76,24.44444444
2025-04-14T17:30:00Z,29,76.2,24.55555556
2025-04-14T17:40:00Z,28.8,76.799,24.88833333
2025-04-14T17:50:00Z,29,76.599,24.77722222
2025-04-14T18:00:00Z,28.8,77.2,25.11111111
2025-04-14T18:10:00Z,29,77.2,25.11111111
2025-04-14T18:20:00Z,29,78,25.55555556
2025-04-14T18:30:00Z,29.6,77.599,25.33277778
2025-04-14T18:40:00Z,29.8,78.2,25.66666667
2025-04-14T18:50:00Z,30.8,78,25.55555556
2025-04-14T19:00:00Z,31,78,25.55555556
2025-04-14T19:10:00Z,30.8,78,25.55555556
2025-04-14T19:20:00Z,30.6,78.4,25.77777778
2025-04-14T19:30:00Z,30.8,79,26.11111111
2025-04-14T19:40:00Z,30.399,79,26.11111111
2025-04-14T19:50:00Z,30.6,79.2,26.22222222
2025-04-14T20:00:00Z,30.8,79.2,26.22222222
2025-04-14T20:10:00Z,30.8,79.4,26.33333333
2025-04-14T20:20:00Z,31,79.599,26.44388889
2025-04-14T20:30:00Z,31,79.4,26.33333333
2025-04-14T20:40:00Z,30.8,79.4,26.33333333
2025-04-14T20:50:00Z,30.6,80,26.66666667
2025-04-14T21:00:00Z,31,79.799,26.555
2025-04-14T21:10:00Z,31,79,26.11111111
2025-04-14T21:20:00Z,31.8,79.2,26.22222222
2025-04-14T21:30:00Z,31.8,79,26.11111111
2025-04-14T21:40:00Z,32,79,26.11111111
2025-04-14T21:50:00Z,32,78.799,25.99944444
2025-04-14T22:00:00Z,32.399,78.599,25.88833333
2025-04-14T22:10:00Z,32,79.2,26.22222222
2025-04-14T22:20:00Z,32.799,78.799,25.99944444
2025-04-14T22:30:00Z,32.6,78.599,25.88833333
2025-04-14T22:40:00Z,32.6,79,26.11111111
2025-04-14T22:50:00Z,33,79,26.11111111
2025-04-14T23:00:00Z,31.399,78.4,25.77777778
2025-04-14T23:10:00Z,30.8,78.2,25.66666667
2025-04-14T23:20:00Z,30.199,78,25.55555556
2025-04-14T23:30:00Z,31,78,25.55555556
2025-04-14T23:40:00Z,31,78,25.55555556
2025-04-14T23:50:00Z,32,77.599,25.33277778
2025-04-15T00:00:00Z,32,77.2,25.11111111
2025-04-15T00:10:00Z,32.2,77,25
2025-04-15T00:20:00Z,32.799,77,25
2025-04-15T00:30:00Z,33,77,25
2025-04-15T00:40:00Z,33.799,76.799,24.88833333
2025-04-15T00:50:00Z,34,77,25
2025-04-15T01:00:00Z,33.799,77,25
2025-04-15T01:10:00Z,33.799,76,24.44444444
2025-04-15T01:20:00Z,34,75.599,24.22166667
2025-04-15T01:30:00Z,34.399,75.4,24.11111111
2025-04-15T01:40:00Z,35,75,23.88888889
2025-04-15T01:50:00Z,35,74.599,23.66611111
2025-04-15T02:00:00Z,35.399,74,23.33333333
2025-04-15T02:10:00Z,36.399,73.599,23.11055556
2025-04-15T02:20:00Z,37.399,73,22.77777778
2025-04-15T02:30:00Z,38.2,73,22.77777778
2025-04-15T02:40:00Z,39.2,72.4,22.44444444
2025-04-15T02:50:00Z,40.6,72,22.22222222
2025-04-15T03:00:00Z,41.6,71.599,21.99944444
2025-04-15T03:10:00Z,42.2,71.4,21.88888889
2025-04-15T03:20:00Z,43,71.4,21.88888889
2025-04-15T03:30:00Z,43.399,71.2,21.77777778
2025-04-15T03:40:00Z,44,71,21.66666667
2025-04-15T03:50:00Z,43.799,71,21.66666667
2025-04-15T04:00:00Z,43.799,71.2,21.77777778
2025-04-15T04:10:00Z,44.799,71,21.66666667
2025-04-15T04:20:00Z,45,71,21.66666667
2025-04-15T04:30:00Z,45.799,70.4,21.33333333
2025-04-15T04:40:00Z,46.799,70.2,21.22222222
2025-04-15T04:50:00Z,47.2,70,21.11111111
2025-04-15T05:00:00Z,47.6,69.599,20.88833333
2025-04-15T05:10:00Z,47.2,69.4,20.77777778
2025-04-15T05:20:00Z,45.6,69.4,20.77777778
2025-04-15T05:30:00Z,43.6,69.599,20.88833333
2025-04-15T05:40:00Z,34.399,69.4,20.77777778
2025-04-15T05:50:00Z,25.6,69,20.55555556
2025-04-15T06:00:00Z,23.8,69,20.55555556
2025-04-15T06:10:00Z,23.399,68.2,20.11111111
2025-04-15T06:20:00Z,23.6,68,20
2025-04-15T06:30:00Z,24.399,67.4,19.66666667
2025-04-15T06:40:00Z,25.399,67,19.44444444
2025-04-15T06:50:00Z,26,66.599,19.22166667
2025-04-15T07:00:00Z,26.6,66,18.88888889
2025-04-15T07:10:00Z,27.199,65.4,18.55555556
2025-04-15T07:20:00Z,28,64.799,18.22166667
2025-04-15T07:30:00Z,28,64.799,18.22166667
2025-04-15T07:40:00Z,28,64.799,18.22166667
2025-04-15T07:50:00Z,28,64.2,17.88888889
2025-04-15T08:00:00Z,28.199,64,17.77777778
2025-04-15T08:10:00Z,28.399,64.4,18
2025-04-15T08:20:00Z,28.6,64,17.77777778
2025-04-15T08:30:00Z,29,63.799,17.66611111
2025-04-15T08:40:00Z,29.199,63.6,17.55555556
2025-04-15T08:50:00Z,29,63.2,17.33333333
2025-04-15T09:00:00Z,29.399,63,17.22222222
2025-04-15T09:10:00Z,29.199,63.2,17.33333333
2025-04-15T09:20:00Z,29.8,63,17.22222222
2025-04-15T09:30:00Z,29.199,63,17.22222222
2025-04-15T09:40:00Z,29.199,62.799,17.11055556
2025-04-15T09:50:00Z,29.6,62.6,17
2025-04-15T10:00:00Z,29.8,62.2,16.77777778
2025-04-15T10:10:00Z,29.6,62.2,16.77777778
2025-04-15T10:20:00Z,30.199,62.2,16.77777778
2025-04-15T10:30:00Z,30.199,61.799,16.555
2025-04-15T10:40:00Z,30.199,62,16.66666667
2025-04-15T10:50:00Z,30.8,61.2,16.22222222
2025-04-15T11:00:00Z,31,61,16.11111111
2025-04-15T11:10:00Z,30.399,61.799,16.555
2025-04-15T11:20:00Z,30.399,61.6,16.44444444
2025-04-15T11:30:00Z,30.199,61.2,16.22222222
2025-04-15T11:40:00Z,29.8,61.2,16.22222222
2025-04-15T11:50:00Z,28.8,61.2,16.22222222
2025-04-15T12:00:00Z,28.199,61.2,16.22222222
2025-04-15T12:10:00Z,28,61.399,16.33277778
2025-04-15T12:20:00Z,27.8,61.799,16.555
2025-04-15T12:30:00Z,28,62.2,16.77777778
2025-04-15T12:40:00Z,27.6,62.399,16.88833333
2025-04-15T12:50:00Z,27.6,62.399,16.88833333
2025-04-15T13:00:00Z,25.6,65.4,18.55555556
2025-04-15T13:10:00Z,25.399,64.799,18.22166667
2025-04-15T13:20:00Z,28,62.6,17
2025-04-15T13:30:00Z,33.6,60.2,15.66666667
2025-04-15T13:40:00Z,35.6,59.2,15.11111111
2025-04-15T13:50:00Z,41.6,57.6,14.22222222
2025-04-15T14:00:00Z,41.399,57.2,14
2025-04-15T14:10:00Z,40.399,57.6,14.22222222
2025-04-15T14:20:00Z,39.399,58.2,14.55555556
2025-04-15T14:30:00Z,36.399,60.2,15.66666667
2025-04-15T14:40:00Z,29.199,66.2,19
2025-04-15T14:50:00Z,25.8,66.4,19.11111111
2025-04-15T15:00:00Z,25.199,67.599,19.77722222
2025-04-15T15:10:00Z,23.399,68.799,20.44388889
2025-04-15T15:20:00Z,22.399,70,21.11111111
2025-04-15T15:30:00Z,25,66.599,19.22166667
2025-04-15T15:40:00Z,26.199,65.799,18.77722222
2025-04-15T15:50:00Z,26.8,63.399,17.44388889
2025-04-15T16:00:00Z,31.8,61.399,16.33277778
2025-04-15T16:10:00Z,31.8,62.799,17.11055556
2025-04-15T16:20:00Z,28.8,61.6,16.44444444
2025-04-15T16:30:00Z,26.8,61.399,16.33277778
2025-04-15T16:40:00Z,29.8,60.399,15.77722222
2025-04-15T16:50:00Z,29,61.399,16.33277778
2025-04-15T17:00:00Z,29,61.399,16.33277778
2025-04-15T17:10:00Z,27.199,60.799,15.99944444
2025-04-15T17:20:00Z,26.6,61,16.11111111
2025-04-15T17:30:00Z,27.6,61.2,16.22222222
2025-04-15T17:40:00Z,33,59.399,15.22166667
2025-04-15T17:50:00Z,35.2,59.799,15.44388889
2025-04-15T18:00:00Z,33,60.6,15.88888889
2025-04-15T18:10:00Z,29,60,15.55555556
2025-04-15T18:20:00Z,26.6,60.6,15.88888889
2025-04-15T18:30:00Z,27.6,59.2,15.11111111
2025-04-15T18:40:00Z,27,59,15
2025-04-15T18:50:00Z,28.6,58.399,14.66611111
2025-04-15T19:00:00Z,36.799,57,13.88888889
2025-04-15T19:10:00Z,39.799,56.799,13.77722222
2025-04-15T19:20:00Z,45.799,55,12.77777778
2025-04-15T19:30:00Z,45.6,55.6,13.11111111
2025-04-15T19:40:00Z,45.2,55.2,12.88888889
2025-04-15T19:50:00Z,42.6,55.799,13.22166667
2025-04-15T20:00:00Z,40.399,55.799,13.22166667
2025-04-15T20:10:00Z,49.2,53,11.66666667
2025-04-15T20:20:00Z,51,52.2,11.22222222
2025-04-15T20:30:00Z,51.2,52.6,11.44444444
2025-04-15T20:40:00Z,50.6,52.6,11.44444444
2025-04-15T20:50:00Z,50.6,52.2,11.22222222
2025-04-15T21:00:00Z,51.399,52.399,11.33277778
2025-04-15T21:10:00Z,50.399,51.799,10.99944444
2025-04-15T21:20:00Z,48.6,52.399,11.33277778
2025-04-15T21:30:00Z,47.6,52.799,11.555
2025-04-15T21:40:00Z,47.6,53.399,11.88833333
2025-04-15T21:50:00Z,45.2,53.2,11.77777778
2025-04-15T22:00:00Z,43.799,53,11.66666667
2025-04-15T22:10:00Z,43.2,53,11.66666667
2025-04-15T22:20:00Z,42.799,53,11.66666667
2025-04-15T22:30:00Z,42.399,53.2,11.77777778
2025-04-15T22:40:00Z,42.2,52.799,11.555
2025-04-15T22:50:00Z,41.799,53,11.66666667
2025-04-15T23:00:00Z,41.799,52.799,11.555
2025-04-15T23:10:00Z,41.799,52.399,11.33277778
2025-04-15T23:20:00Z,41.799,52.6,11.44444444
2025-04-15T23:30:00Z,42,52.799,11.555
2025-04-15T23:40:00Z,42,52.6,11.44444444
2025-04-15T23:50:00Z,43.2,52.2,11.22222222
2025-04-16T00:00:00Z,43.799,52,11.11111111
2025-04-16T00:10:00Z,43.2,51.799,10.99944444
2025-04-16T00:20:00Z,42.399,51.6,10.88888889
2025-04-16T00:30:00Z,41.399,51.799,10.99944444
2025-04-16T00:40:00Z,41.399,51,10.55555556
2025-04-16T00:50:00Z,42.6,51,10.55555556
2025-04-16T01:00:00Z,42.799,51,10.55555556
2025-04-16T01:10:00Z,43.799,50.6,10.33333333
2025-04-16T01:20:00Z,44.6,50.799,10.44388889
2025-04-16T01:30:00Z,45.399,50.2,10.11111111
2025-04-16T01:40:00Z,45.6,50,10
2025-04-16T01:50:00Z,45.6,50.399,10.22166667
2025-04-16T02:00:00Z,46,50.6,10.33333333
2025-04-16T02:10:00Z,46.399,50,10
2025-04-16T02:20:00Z,47.399,49.799,9.888333333
2025-04-16T02:30:00Z,47.399,50,10
2025-04-16T02:40:00Z,47.799,49.799,9.888333333
2025-04-16T02:50:00Z,47.799,50.2,10.11111111
2025-04-16T03:00:00Z,48.2,50,10
2025-04-16T03:10:00Z,48.2,49.799,9.888333333
2025-04-16T03:20:00Z,48.399,50,10
2025-04-16T03:30:00Z,48.6,50,10
2025-04-16T03:40:00Z,47.799,50,10
2025-04-16T03:50:00Z,47.2,49.399,9.666111111
2025-04-16T04:00:00Z,47,49.6,9.777777778
2025-04-16T04:10:00Z,46.399,49.6,9.777777778
2025-04-16T04:20:00Z,46.2,49.2,9.555555556
2025-04-16T04:30:00Z,45.799,49,9.444444444
2025-04-16T04:40:00Z,45,49,9.444444444
2025-04-16T04:50:00Z,44.399,49.2,9.555555556
2025-04-16T05:00:00Z,43.2,50,10
2025-04-16T05:10:00Z,42.799,49.799,9.888333333
2025-04-16T05:20:00Z,41.6,49.799,9.888333333
2025-04-16T05:30:00Z,41.399,50,10
2025-04-16T05:40:00Z,40.799,50,10
2025-04-16T05:50:00Z,40.399,50,10
2025-04-16T06:00:00Z,39.799,50,10
2025-04-16T06:10:00Z,39.799,50,10
2025-04-16T06:20:00Z,40,49.399,9.666111111
2025-04-16T06:30:00Z,40,49.799,9.888333333
2025-04-16T06:40:00Z,40.2,49.2,9.555555556
2025-04-16T06:50:00Z,40.6,49,9.444444444
2025-04-16T07:00:00Z,41,49.399,9.666111111
2025-04-16T07:10:00Z,40.399,49.799,9.888333333
2025-04-16T07:20:00Z,41,49,9.444444444
2025-04-16T07:30:00Z,41,49,9.444444444
2025-04-16T07:40:00Z,41.399,49,9.444444444
2025-04-16T07:50:00Z,42,48.6,9.222222222
2025-04-16T08:00:00Z,41.799,49,9.444444444
2025-04-16T08:10:00Z,41.799,48.799,9.332777778
2025-04-16T08:20:00Z,41.799,48.6,9.222222222
2025-04-16T08:30:00Z,42,48.799,9.332777778
2025-04-16T08:40:00Z,42,49,9.444444444
2025-04-16T08:50:00Z,42,49,9.444444444
2025-04-16T09:00:00Z,42,49,9.444444444
2025-04-16T09:10:00Z,42.2,49,9.444444444
2025-04-16T09:20:00Z,42.399,49,9.444444444
2025-04-16T09:30:00Z,42.6,49,9.444444444
2025-04-16T09:40:00Z,42.799,48.799,9.332777778
2025-04-16T09:50:00Z,43.2,48.6,9.222222222
2025-04-16T10:00:00Z,43.6,49,9.444444444
2025-04-16T10:10:00Z,43.399,49,9.444444444
2025-04-16T10:20:00Z,43,49,9.444444444
2025-04-16T10:30:00Z,43.6,49,9.444444444
2025-04-16T10:40:00Z,44,48.6,9.222222222
2025-04-16T10:50:00Z,43.6,49,9.444444444
2025-04-16T11:00:00Z,43.6,49,9.444444444
2025-04-16T11:10:00Z,43,49,9.444444444
2025-04-16T11:20:00Z,43,49,9.444444444
2025-04-16T11:30:00Z,42.6,49.399,9.666111111
2025-04-16T11:40:00Z,41.799,49.6,9.777777778
2025-04-16T11:50:00Z,41.399,49.6,9.777777778
2025-04-16T12:00:00Z,42.2,49,9.444444444
2025-04-16T12:10:00Z,42.799,49,9.444444444
2025-04-16T12:20:00Z,42.799,49.2,9.555555556
2025-04-16T12:30:00Z,42.2,49.799,9.888333333
2025-04-16T12:40:00Z,42.2,50.399,10.22166667
2025-04-16T12:50:00Z,38.6,53,11.66666667
2025-04-16T13:00:00Z,39.2,51.6,10.88888889
2025-04-16T13:10:00Z,39.2,51.6,10.88888889
2025-04-16T13:20:00Z,39.6,51.399,10.77722222
2025-04-16T13:30:00Z,39.2,51.799,10.99944444
2025-04-16T13:40:00Z,39.399,51.6,10.88888889
2025-04-16T13:50:00Z,39.6,51,10.55555556
2025-04-16T14:00:00Z,40,50.6,10.33333333
2025-04-16T14:10:00Z,39.399,51,10.55555556
2025-04-16T14:20:00Z,39.799,51.2,10.66666667
2025-04-16T14:30:00Z,37.399,52,11.11111111
2025-04-16T14:40:00Z,36,53,11.66666667
2025-04-16T14:50:00Z,35,54.6,12.55555556
2025-04-16T15:00:00Z,31.8,57.799,14.33277778
2025-04-16T15:10:00Z,30.6,57.399,14.11055556
2025-04-16T15:20:00Z,30.199,59.399,15.22166667
2025-04-16T15:30:00Z,30.6,57.2,14
2025-04-16T15:40:00Z,31.199,57.799,14.33277778
2025-04-16T15:50:00Z,31,57.6,14.22222222
2025-04-16T16:00:00Z,30.399,57.799,14.33277778
2025-04-16T16:10:00Z,29.8,57.2,14
2025-04-16T16:20:00Z,29.6,57.6,14.22222222
2025-04-16T16:30:00Z,30,56.799,13.77722222
2025-04-16T16:40:00Z,30.199,57.6,14.22222222
2025-04-16T16:50:00Z,30,56.799,13.77722222
2025-04-16T17:00:00Z,30.199,57,13.88888889
2025-04-16T17:10:00Z,29.199,57.399,14.11055556
2025-04-16T17:20:00Z,29,57,13.88888889
2025-04-16T17:30:00Z,29.399,56.799,13.77722222
2025-04-16T17:40:00Z,28,56.2,13.44444444
2025-04-16T17:50:00Z,29.399,57.6,14.22222222
2025-04-16T18:00:00Z,28,58,14.44444444
2025-04-16T18:10:00Z,27.8,58.2,14.55555556
2025-04-16T18:20:00Z,28.399,58.2,14.55555556
2025-04-16T18:30:00Z,27.199,58,14.44444444
2025-04-16T18:40:00Z,27,58,14.44444444
2025-04-16T18:50:00Z,27.399,58.2,14.55555556
2025-04-16T19:00:00Z,27.199,58.2,14.55555556
2025-04-16T19:10:00Z,26.399,58.2,14.55555556
2025-04-16T19:20:00Z,26.6,58,14.44444444
2025-04-16T19:30:00Z,26.399,58.399,14.66611111
2025-04-16T19:40:00Z,26.399,59,15
2025-04-16T19:50:00Z,26,59.399,15.22166667
2025-04-16T20:00:00Z,26,58.799,14.88833333
2025-04-16T20:10:00Z,26,58.799,14.88833333
2025-04-16T20:20:00Z,25.399,59,15
2025-04-16T20:30:00Z,25.6,58.6,14.77777778
2025-04-16T20:40:00Z,25.6,58.799,14.88833333
2025-04-16T20:50:00Z,25.8,58.799,14.88833333
2025-04-16T21:00:00Z,25.8,58.2,14.55555556
2025-04-16T21:10:00Z,26,58,14.44444444
2025-04-16T21:20:00Z,26,58.6,14.77777778
2025-04-16T21:30:00Z,26,58,14.44444444
2025-04-16T21:40:00Z,26.199,58.6,14.77777778
2025-04-16T21:50:00Z,26.6,58.2,14.55555556
2025-04-16T22:00:00Z,26.399,57.799,14.33277778
2025-04-16T22:10:00Z,27,57.6,14.22222222
2025-04-16T22:20:00Z,27.199,57,13.88888889
2025-04-16T22:30:00Z,27,57,13.88888889
2025-04-16T22:40:00Z,27.199,57,13.88888889
